WatchName,WatchType,Price,CreationYear,MovementID,CompanyName
Ecstasy,Digital,485.000000000000,1993.000000000000,ETA-2824,Omega
Vexation,Smart,9695.000000000000,1929.000000000000,Calibre 5,Audemars Piguet
Retain,Diving,4595.000000000000,1962.000000000000,Calibre 5,Tissot
Inexorable,Sport,9350.000000000000,1987.000000000000,ETA-2824,IWC
Session,Smart,395.000000000000,1935.000000000000,Valjoux 7750,IWC
Telepathy,Sport,675.000000000000,1941.000000000000,El Primero 400B,Maurice Lacroix
Nobody'd,Digital,2300.000000000000,1960.000000000000,El Primero 400B,Zenith
Staccato,Automatic,220.000000000000,1868.000000000000,Quartz,Casio
Alcestis,Diving,595.000000000000,1942.000000000000,ML 159,Omega
Tsarina,Automatic,8225.000000000000,2014.000000000000,Valjoux 7750,IWC
Elucidate,Pilot,9775.000000000000,1963.000000000000,ML 159,Tissot
Rough,Dress,1795.000000000000,1965.000000000000,8500,Jaeger-LeCoultre
Plowmen,Digital,3820.000000000000,1919.000000000000,El Primero 400B,Jaeger-LeCoultre
Germantown,Pilot,9870.000000000000,1896.000000000000,Caliber 2121,Zenith
Teletypesetting,Smart,2155.000000000000,1939.000000000000,JLC 965,Audemars Piguet
Brandon,Diving,4700.000000000000,1910.000000000000,Caliber 2121,Casio
Whelp,Smart,6235.000000000000,1894.000000000000,8500,Omega
Friedrich,Diving,8145.000000000000,1875.000000000000,ML 159,Audemars Piguet
Mulatto,Smart,840.000000000000,1958.000000000000,Valjoux 7750,Apple
Letitia,Sport,6620.000000000000,1884.000000000000,Valjoux 7750,Tag Heuer
Salary,Smart,25.000000000000,2012.000000000000,Quartz,Zenith
Volcanoes,Automatic,5710.000000000000,1928.000000000000,Caliber 2121,Tag Heuer
Ablate,Smart,9550.000000000000,1878.000000000000,Caliber 2121,Apple
Sicklewort,Pilot,4015.000000000000,1973.000000000000,El Primero 400B,Omega
Instinct,Diving,1275.000000000000,1910.000000000000,Valjoux 7750,Zenith
Flap,Pilot,3240.000000000000,2010.000000000000,Caliber 2121,Tag Heuer
Dahomey,Automatic,8020.000000000000,1975.000000000000,Valjoux 7750,Tag Heuer
Crafty,Sport,3265.000000000000,1940.000000000000,ML 159,Maurice Lacroix
Concourse,Pilot,8415.000000000000,1968.000000000000,Caliber 2121,IWC
Modulate,Digital,5530.000000000000,1956.000000000000,Calibre 5,Casio
Lily,Dress,4520.000000000000,1969.000000000000,JLC 965,Omega
Cadenza,Automatic,7890.000000000000,1954.000000000000,Caliber 2121,Tag Heuer
Magpie,Automatic,4215.000000000000,1902.000000000000,8500,Zenith
Calorie,Smart,5.000000000000,1887.000000000000,Calibre 5,Casio
Bissau,Automatic,9695.000000000000,1881.000000000000,ETA-2824,Jaeger-LeCoultre
Doormen,Digital,9950.000000000000,1952.000000000000,JLC 965,Casio
Objet,Dress,5720.000000000000,1888.000000000000,Caliber 5000,Jaeger-LeCoultre
Articulatory,Digital,6140.000000000000,1951.000000000000,El Primero 400B,Casio
Comeback,Pilot,3450.000000000000,1919.000000000000,Calibre 5,Zenith
Wu,Pilot,8855.000000000000,1954.000000000000,ETA-2824,Tag Heuer
Lester,Diving,6030.000000000000,1897.000000000000,Calibre 5,Casio
Tampa,Dress,4475.000000000000,1967.000000000000,Caliber 5000,Tissot
Downslope,Digital,7965.000000000000,1927.000000000000,Valjoux 7750,Zenith
Hydrophone,Pilot,1765.000000000000,1924.000000000000,ML 159,Omega
Elephant,Dress,9770.000000000000,1923.000000000000,Valjoux 7750,Jaeger-LeCoultre
Deallocate,Dress,9820.000000000000,1864.000000000000,Calibre 5,Audemars Piguet
Anastigmatic,Digital,5310.000000000000,2002.000000000000,JLC 965,Audemars Piguet
Un,Dress,9690.000000000000,1910.000000000000,JLC 965,Jaeger-LeCoultre
Krakatoa,Pilot,9765.000000000000,1953.000000000000,JLC 965,Casio
Bonneville,Dress,9020.000000000000,1912.000000000000,ETA-2824,Audemars Piguet
Shaggy,Diving,1065.000000000000,1880.000000000000,Quartz,Casio
Ann,Smart,9390.000000000000,1940.000000000000,Valjoux 7750,IWC
Long,Diving,3185.000000000000,1927.000000000000,Quartz,Jaeger-LeCoultre
Sanguine,Smart,8315.000000000000,1987.000000000000,Quartz,Audemars Piguet
Tidal,Digital,1205.000000000000,1932.000000000000,Quartz,Tissot
Frenchman,Smart,5955.000000000000,2014.000000000000,ML 159,Audemars Piguet
Lap,Pilot,8780.000000000000,2015.000000000000,8500,IWC
Lingo,Dress,2340.000000000000,2017.000000000000,El Primero 400B,Audemars Piguet
Diabetic,Automatic,9465.000000000000,1922.000000000000,Calibre 5,Jaeger-LeCoultre
Charisma,Smart,3300.000000000000,1875.000000000000,8500,Zenith
Scheherazade,Sport,4895.000000000000,1884.000000000000,8500,Jaeger-LeCoultre
Peephole,Sport,7880.000000000000,1982.000000000000,Quartz,Zenith
Tetravalent,Digital,8735.000000000000,1884.000000000000,Calibre 5,IWC
Pare,Dress,9895.000000000000,1894.000000000000,JLC 965,Apple
Orbit,Sport,3100.000000000000,1877.000000000000,8500,Audemars Piguet
Vinci,Sport,2770.000000000000,1898.000000000000,ML 159,Audemars Piguet
Harris,Sport,2305.000000000000,1983.000000000000,Caliber 5000,Jaeger-LeCoultre
Scad,Diving,9465.000000000000,2018.000000000000,ML 159,Tag Heuer
Slum,Smart,3190.000000000000,1961.000000000000,Caliber 2121,Tissot
Adjutant,Smart,5385.000000000000,2007.000000000000,Caliber 5000,Jaeger-LeCoultre
Anisotropic,Dress,1900.000000000000,1988.000000000000,ETA-2824,Casio
Dominant,Diving,1755.000000000000,2013.000000000000,ML 159,Maurice Lacroix
Secant,Pilot,1895.000000000000,1877.000000000000,ML 159,Omega
Mummify,Pilot,8195.000000000000,2000.000000000000,JLC 965,Apple
Israeli,Diving,1005.000000000000,1972.000000000000,ML 159,Audemars Piguet
Impenetrable,Diving,1065.000000000000,1981.000000000000,Caliber 5000,Maurice Lacroix
Sans,Digital,8030.000000000000,1851.000000000000,Quartz,Omega
Bicker,Smart,8070.000000000000,1987.000000000000,Quartz,Tag Heuer
Parole,Digital,2220.000000000000,1901.000000000000,ML 159,Jaeger-LeCoultre
Gangling,Smart,7375.000000000000,1963.000000000000,ML 159,Tissot
Middlemen,Automatic,2035.000000000000,1940.000000000000,8500,Apple
Separable,Automatic,3855.000000000000,1886.000000000000,ETA-2824,Maurice Lacroix
Geminid,Automatic,3010.000000000000,1989.000000000000,JLC 965,Tissot
Margery,Smart,1025.000000000000,1938.000000000000,ML 159,IWC
Assay,Dress,3310.000000000000,1985.000000000000,8500,Apple
Eben,Diving,4290.000000000000,2017.000000000000,ML 159,Jaeger-LeCoultre
Inglorious,Pilot,420.000000000000,2015.000000000000,ETA-2824,Casio
Friable,Smart,5480.000000000000,1884.000000000000,JLC 965,Tag Heuer
Piston,Pilot,8670.000000000000,1906.000000000000,8500,IWC
Orr,Dress,3270.000000000000,2005.000000000000,Caliber 5000,Audemars Piguet
Sandusky,Automatic,1940.000000000000,1913.000000000000,8500,Tag Heuer
Lineage,Diving,9470.000000000000,1972.000000000000,ETA-2824,Zenith
Despoil,Digital,3700.000000000000,1881.000000000000,Caliber 5000,Tag Heuer
Syzygy,Digital,1880.000000000000,1947.000000000000,JLC 965,Omega
Bridget,Digital,3930.000000000000,1965.000000000000,ML 159,Casio
Kittle,Smart,3945.000000000000,1976.000000000000,Calibre 5,IWC
Lengthy,Diving,7540.000000000000,1995.000000000000,El Primero 400B,Casio
Granola,Smart,8640.000000000000,1890.000000000000,Quartz,Maurice Lacroix
Basis,Dress,7395.000000000000,1987.000000000000,Calibre 5,IWC
Successful,Automatic,6505.000000000000,1927.000000000000,Calibre 5,Apple
Yawl,Automatic,9175.000000000000,2006.000000000000,Valjoux 7750,Tissot
Thousandfold,Sport,4035.000000000000,1915.000000000000,8500,Omega
Spotlight,Digital,6730.000000000000,1948.000000000000,Valjoux 7750,Casio
Waltham,Smart,2035.000000000000,1903.000000000000,ETA-2824,Audemars Piguet
Gravel,Sport,3400.000000000000,1928.000000000000,El Primero 400B,Tissot
Infestation,Diving,8935.000000000000,1938.000000000000,El Primero 400B,IWC
Allege,Automatic,6155.000000000000,1894.000000000000,Valjoux 7750,Tissot
Triode,Digital,5860.000000000000,1955.000000000000,JLC 965,IWC
Oxygenate,Diving,3710.000000000000,1991.000000000000,El Primero 400B,Zenith
Jewett,Automatic,880.000000000000,1960.000000000000,ETA-2824,Tissot
Adult,Sport,6815.000000000000,1931.000000000000,Caliber 5000,Tag Heuer
Skirt,Dress,2900.000000000000,1946.000000000000,8500,Jaeger-LeCoultre
Macadamia,Digital,6630.000000000000,1979.000000000000,Quartz,Apple
Mendel,Automatic,2250.000000000000,2005.000000000000,Caliber 5000,Maurice Lacroix
Eyebrow,Automatic,1535.000000000000,1863.000000000000,8500,Apple
Minnie,Smart,8955.000000000000,1859.000000000000,8500,Zenith
Apostrophe,Sport,9195.000000000000,1944.000000000000,Caliber 5000,Maurice Lacroix
Bolshevism,Smart,5780.000000000000,2001.000000000000,Calibre 5,Tag Heuer
Clairvoyant,Diving,3900.000000000000,1947.000000000000,Quartz,Apple
Spitfire,Smart,8415.000000000000,1959.000000000000,8500,Omega
Redcoat,Automatic,1715.000000000000,1914.000000000000,Calibre 5,Casio
Directrices,Automatic,9900.000000000000,1888.000000000000,JLC 965,Zenith
Dunbar,Sport,6190.000000000000,1978.000000000000,El Primero 400B,Zenith
Snowstorm,Digital,5210.000000000000,1883.000000000000,8500,Tissot
Oxidant,Sport,4630.000000000000,1917.000000000000,Calibre 5,Maurice Lacroix
Rangoon,Digital,1030.000000000000,1987.000000000000,JLC 965,Tissot
Colloq,Pilot,8170.000000000000,1941.000000000000,Caliber 5000,Tag Heuer
Vocal,Dress,7525.000000000000,1935.000000000000,8500,Tag Heuer
Valeur,Automatic,2275.000000000000,1858.000000000000,ETA-2824,Tag Heuer
Fettle,Automatic,6155.000000000000,1878.000000000000,8500,Tag Heuer
Addenda,Pilot,9150.000000000000,1906.000000000000,8500,Apple
Soon,Sport,1250.000000000000,1991.000000000000,JLC 965,Zenith
Urchin,Sport,9775.000000000000,1881.000000000000,El Primero 400B,Jaeger-LeCoultre
Digram,Diving,9690.000000000000,1917.000000000000,Caliber 2121,Omega
Rockabye,Dress,4450.000000000000,1895.000000000000,ML 159,Zenith
Clive,Smart,2200.000000000000,1863.000000000000,ML 159,Omega
Steadfast,Sport,8415.000000000000,1852.000000000000,Caliber 5000,Maurice Lacroix
Specific,Dress,8460.000000000000,1912.000000000000,Quartz,IWC
Paramilitary,Digital,3435.000000000000,1867.000000000000,Valjoux 7750,Tissot
Deuce,Diving,1835.000000000000,1906.000000000000,El Primero 400B,Tissot
Tupelo,Sport,6715.000000000000,1896.000000000000,Calibre 5,Tissot
Plebeian,Pilot,4310.000000000000,2004.000000000000,Caliber 5000,Jaeger-LeCoultre
Executive,Digital,2700.000000000000,1970.000000000000,Valjoux 7750,Apple
Tanager,Sport,2105.000000000000,1943.000000000000,ML 159,Casio
Cordial,Smart,8185.000000000000,1954.000000000000,JLC 965,Omega
Circadian,Dress,8410.000000000000,1871.000000000000,ML 159,Maurice Lacroix
Flurry,Diving,555.000000000000,2001.000000000000,Caliber 5000,Maurice Lacroix
Trivalent,Automatic,6560.000000000000,1964.000000000000,JLC 965,Audemars Piguet
Squalid,Pilot,5225.000000000000,1885.000000000000,ETA-2824,Apple
Erskine,Diving,7015.000000000000,1869.000000000000,El Primero 400B,Audemars Piguet
Greatcoat,Diving,1735.000000000000,1895.000000000000,JLC 965,Maurice Lacroix
Labia,Pilot,4020.000000000000,1878.000000000000,Caliber 5000,Audemars Piguet
Ellipse,Pilot,4830.000000000000,1924.000000000000,Calibre 5,Tissot
Colombo,Sport,8030.000000000000,1866.000000000000,ML 159,Audemars Piguet
Armour,Diving,7200.000000000000,1904.000000000000,Caliber 5000,Jaeger-LeCoultre
Jovanovich,Diving,5845.000000000000,1892.000000000000,El Primero 400B,Jaeger-LeCoultre
Widen,Sport,2685.000000000000,1950.000000000000,Valjoux 7750,Tissot
Tegucigalpa,Smart,8920.000000000000,1983.000000000000,Calibre 5,Casio
Kola,Digital,4245.000000000000,1884.000000000000,Valjoux 7750,Jaeger-LeCoultre
Makeup,Digital,1020.000000000000,1898.000000000000,Quartz,Tissot
Emissive,Automatic,4235.000000000000,1922.000000000000,Caliber 5000,Tissot
Controversy,Diving,515.000000000000,1945.000000000000,ETA-2824,Zenith
Parabolic,Smart,8470.000000000000,1925.000000000000,ETA-2824,IWC
Festive,Sport,5835.000000000000,1953.000000000000,El Primero 400B,Casio
Consternate,Smart,2380.000000000000,1990.000000000000,Calibre 5,Maurice Lacroix
Let,Sport,5040.000000000000,1853.000000000000,ETA-2824,IWC
Rhodesia,Automatic,3130.000000000000,2010.000000000000,ML 159,IWC
Adkins,Smart,9460.000000000000,1882.000000000000,Quartz,Audemars Piguet
Wold,Sport,1140.000000000000,1882.000000000000,Caliber 5000,Apple
Equity,Sport,335.000000000000,1946.000000000000,Caliber 2121,Zenith
Supranational,Automatic,2915.000000000000,1980.000000000000,Valjoux 7750,Jaeger-LeCoultre
Bowel,Sport,6185.000000000000,1937.000000000000,ETA-2824,Tissot
Tempera,Digital,2450.000000000000,1961.000000000000,Quartz,IWC
Starlight,Automatic,5200.000000000000,1991.000000000000,Valjoux 7750,Omega
Spatlum,Digital,9845.000000000000,1855.000000000000,8500,Zenith
Cowlick,Digital,3470.000000000000,1968.000000000000,Calibre 5,Jaeger-LeCoultre
Podge,Smart,4295.000000000000,1898.000000000000,El Primero 400B,Apple
Redstart,Pilot,5340.000000000000,1967.000000000000,8500,Tag Heuer
Alphanumeric,Automatic,5620.000000000000,1870.000000000000,Calibre 5,Tissot
Sextillion,Digital,7120.000000000000,2014.000000000000,8500,Omega
Spruce,Pilot,4085.000000000000,2009.000000000000,Caliber 5000,IWC
Rift,Diving,2055.000000000000,1928.000000000000,8500,Tissot
Robertson,Pilot,1985.000000000000,1916.000000000000,Calibre 5,Jaeger-LeCoultre
Necromancer,Dress,7655.000000000000,1905.000000000000,Caliber 2121,Tissot
Moose,Automatic,8305.000000000000,1982.000000000000,Caliber 2121,Audemars Piguet
Ingenuity,Pilot,7215.000000000000,2011.000000000000,ML 159,IWC
Aug,Smart,715.000000000000,1945.000000000000,ETA-2824,Apple
Commonality,Diving,7140.000000000000,1924.000000000000,Calibre 5,Maurice Lacroix
Alsop,Smart,8805.000000000000,1998.000000000000,Caliber 5000,Zenith
Umbilicus,Digital,1600.000000000000,1877.000000000000,ML 159,Zenith
Arrogate,Pilot,9575.000000000000,1960.000000000000,Caliber 2121,Apple
Proxy,Diving,4260.000000000000,1949.000000000000,Quartz,Casio
Totemic,Diving,8930.000000000000,1916.000000000000,Calibre 5,IWC
Sulky,Diving,9230.000000000000,1867.000000000000,ML 159,Audemars Piguet
Osmium,Digital,1400.000000000000,1884.000000000000,ETA-2824,Audemars Piguet
Marilyn,Dress,2540.000000000000,1994.000000000000,JLC 965,Omega
Sideboard,Diving,335.000000000000,1921.000000000000,Valjoux 7750,Maurice Lacroix
Gage,Digital,3115.000000000000,1896.000000000000,Valjoux 7750,Zenith
Quad,Pilot,5855.000000000000,1899.000000000000,8500,IWC
Consortium,Pilot,6655.000000000000,1986.000000000000,8500,Casio
Botch,Sport,2810.000000000000,1933.000000000000,El Primero 400B,Apple
Alyssum,Automatic,5705.000000000000,1990.000000000000,8500,Casio
Corbel,Digital,5615.000000000000,1999.000000000000,Caliber 5000,Omega
Lascar,Automatic,7745.000000000000,1982.000000000000,ML 159,Tissot
Aphasic,Diving,1165.000000000000,1908.000000000000,Calibre 5,Apple
Pickford,Sport,4115.000000000000,1861.000000000000,Valjoux 7750,Jaeger-LeCoultre
Quonset,Smart,9970.000000000000,1871.000000000000,ML 159,Tissot
Modesto,Digital,5090.000000000000,1864.000000000000,Valjoux 7750,Tag Heuer
Choir,Sport,8280.000000000000,1995.000000000000,Quartz,Omega
Neurophysiology,Sport,5945.000000000000,1956.000000000000,El Primero 400B,IWC
Foxy,Automatic,2215.000000000000,1939.000000000000,ML 159,Zenith
Sanderson,Diving,1620.000000000000,1963.000000000000,ETA-2824,Apple
Honorarium,Automatic,8445.000000000000,2010.000000000000,JLC 965,Tag Heuer
Sunken,Smart,1800.000000000000,1852.000000000000,El Primero 400B,Omega
Preemptor,Digital,50.000000000000,1864.000000000000,Caliber 2121,Maurice Lacroix
Abolish,Dress,3135.000000000000,2013.000000000000,Caliber 5000,Audemars Piguet
Wildebeest,Dress,5915.000000000000,2008.000000000000,El Primero 400B,Jaeger-LeCoultre
Bess,Digital,8885.000000000000,1856.000000000000,Caliber 2121,Maurice Lacroix
Basal,Sport,2115.000000000000,1945.000000000000,Caliber 2121,Tag Heuer
Gun,Pilot,3125.000000000000,1859.000000000000,El Primero 400B,Casio
Cockcrow,Dress,375.000000000000,1914.000000000000,Calibre 5,IWC
Hindrance,Sport,8050.000000000000,1990.000000000000,Caliber 5000,Maurice Lacroix
Mercy,Diving,8950.000000000000,1857.000000000000,Caliber 2121,Omega
Bowfin,Diving,6430.000000000000,1854.000000000000,Valjoux 7750,Apple
Wyoming,Smart,6485.000000000000,1867.000000000000,Quartz,Jaeger-LeCoultre
Mongolia,Dress,8985.000000000000,2005.000000000000,JLC 965,Audemars Piguet
Serpentine,Diving,7930.000000000000,1970.000000000000,ETA-2824,Zenith
L'vov,Automatic,5770.000000000000,1954.000000000000,Calibre 5,Tag Heuer
Grata,Digital,3015.000000000000,1973.000000000000,Calibre 5,Jaeger-LeCoultre
Sorrow,Digital,3400.000000000000,1913.000000000000,Calibre 5,Maurice Lacroix
Sourwood,Pilot,9080.000000000000,1867.000000000000,8500,Jaeger-LeCoultre
Disney,Diving,3525.000000000000,1884.000000000000,ML 159,IWC
Girth,Dress,1380.000000000000,1879.000000000000,ML 159,Zenith
Burley,Smart,9210.000000000000,1979.000000000000,Caliber 2121,Audemars Piguet
Helmholtz,Diving,3885.000000000000,1985.000000000000,Quartz,Audemars Piguet
Hardboiled,Pilot,8215.000000000000,1916.000000000000,ETA-2824,Apple
Ironside,Sport,8785.000000000000,1927.000000000000,Caliber 2121,Casio
Politburo,Smart,8400.000000000000,1869.000000000000,ETA-2824,Apple
Tetanus,Sport,290.000000000000,1861.000000000000,El Primero 400B,Omega
Shu,Automatic,7865.000000000000,1942.000000000000,Caliber 5000,IWC
Somalia,Diving,8445.000000000000,2014.000000000000,Caliber 2121,Audemars Piguet
Fecal,Sport,6115.000000000000,1927.000000000000,8500,IWC
Spider,Diving,9125.000000000000,1996.000000000000,JLC 965,Apple
Pink,Digital,5835.000000000000,1881.000000000000,8500,Apple
Plantation,Smart,815.000000000000,1904.000000000000,Calibre 5,Apple
Yarmouth,Smart,4200.000000000000,1963.000000000000,Caliber 5000,Zenith
Discrepant,Automatic,195.000000000000,1917.000000000000,ETA-2824,Jaeger-LeCoultre
Rob,Automatic,3305.000000000000,1984.000000000000,Caliber 5000,Jaeger-LeCoultre
Munson,Automatic,570.000000000000,1919.000000000000,El Primero 400B,Zenith
Assyria,Pilot,2870.000000000000,1870.000000000000,JLC 965,Omega
Immemorial,Sport,6455.000000000000,1942.000000000000,ML 159,IWC
Tibetan,Dress,1815.000000000000,2007.000000000000,Caliber 2121,IWC
Capuchin,Pilot,4750.000000000000,1908.000000000000,Quartz,Tag Heuer
Pravda,Pilot,4920.000000000000,1909.000000000000,El Primero 400B,Casio
Knobby,Diving,6330.000000000000,1926.000000000000,Caliber 5000,IWC
Prosecute,Dress,5165.000000000000,1900.000000000000,El Primero 400B,Maurice Lacroix
Millikan,Diving,4630.000000000000,1918.000000000000,Caliber 5000,Tissot
Buoy,Dress,4365.000000000000,1910.000000000000,Quartz,Omega
Servitude,Dress,9035.000000000000,2016.000000000000,Valjoux 7750,Tag Heuer
All,Automatic,1430.000000000000,1976.000000000000,Calibre 5,IWC
Alfonso,Smart,6905.000000000000,1940.000000000000,JLC 965,IWC
Indiscretion,Pilot,65.000000000000,2004.000000000000,Calibre 5,Zenith
Retrogressive,Smart,4170.000000000000,1865.000000000000,Caliber 2121,Apple
Circus,Dress,6475.000000000000,1955.000000000000,Calibre 5,Casio
Rivulet,Smart,3290.000000000000,2015.000000000000,Valjoux 7750,IWC
Western,Sport,5260.000000000000,2006.000000000000,Valjoux 7750,IWC
Optima,Digital,6945.000000000000,1901.000000000000,Calibre 5,Maurice Lacroix
Argentine,Diving,7260.000000000000,2018.000000000000,Valjoux 7750,Jaeger-LeCoultre
